Body,Transmission,Fuel,Brand,Model,Price,Color,Length,Width,Height,Wheel Base,Gear Box,Seats,Cargo Volume,Max Torque At
hatchback,manual,petrol,chevrolet,chevrolet beat,97355,blue,3640.0,1595.0,1520.0,2375.0,5 speed,5.0,170.0,4400.0
hatchback,manual,petrol,chevrolet,chevrolet beat,100000,linen beige,3640.0,1595.0,1520.0,2375.0,5 speed,5.0,170.0,4400.0
hatchback,manual,diesel,chevrolet,chevrolet sail hatchback,150000,summit white,3946.0,1690.0,1503.0,2465.0,5 speed,5.0,248.0,1750.0
hatchback,manual,petrol,chevrolet,chevrolet spark,135000,white,3495.0,1495.0,1518.0,2345.0,5 speed,5.0,170.0,4200.0
hatchback,manual,petrol,chevrolet,chevrolet beat,200000,green cocktail,3640.0,1595.0,1520.0,2375.0,5 speed,5.0,170.0,4400.0
hatchback,manual,petrol,chevrolet,chevrolet spark,100000,platinum metallic,3495.0,1495.0,1518.0,2345.0,5 speed,5.0,170.0,4200.0
hatchback,manual,petrol,chevrolet,chevrolet beat,150000,summit white,3640.0,1595.0,1520.0,2375.0,5 speed,5.0,170.0,4400.0
suv,manual,diesel,chevrolet,chevrolet captiva,295810,poly silver,4660.0,1870.0,1755.0,2705.0,5 speed,7.0,170.0,2000.0
hatchback,manual,petrol,chevrolet,chevrolet beat,187769,blue,3640.0,1595.0,1520.0,2375.0,5 speed,5.0,170.0,4400.0
sedan,manual,diesel,chevrolet,chevrolet cruze,296600,switch blade silver,4597.0,1788.0,1477.0,2685.0,6 speed,5.0,170.0,2000.0
hatchback,manual,petrol,chevrolet,chevrolet spark,92991,grey,3495.0,1495.0,1518.0,2345.0,5 speed,5.0,170.0,4200.0
hatchback,manual,petrol,chevrolet,chevrolet spark,84383,topaz,3495.0,1495.0,1518.0,2345.0,5 speed,5.0,170.0,4200.0
hatchback,manual,petrol,chevrolet,chevrolet beat,100000,black,3640.0,1595.0,1520.0,2375.0,5 speed,5.0,170.0,4400.0
hatchback,manual,petrol,chevrolet,chevrolet beat,150000,super red,3640.0,1595.0,1520.0,2375.0,5 speed,5.0,170.0,4400.0
suv,manual,diesel,chevrolet,chevrolet captiva,466039,white,4660.0,1870.0,1755.0,2705.0,5 speed,7.0,170.0,2000.0
hatchback,manual,petrol,chevrolet,chevrolet spark,104558,red,3495.0,1495.0,1518.0,2345.0,5 speed,5.0,170.0,4200.0
hatchback,manual,diesel,chevrolet,chevrolet beat,111162,super red,3640.0,1595.0,1520.0,2375.0,5 speed,5.0,170.0,1750.0
hatchback,manual,diesel,chevrolet,chevrolet beat,159805,linen beige,3640.0,1595.0,1520.0,2375.0,5 speed,5.0,170.0,1750.0
hatchback,manual,petrol,chevrolet,chevrolet spark,83253,grey,3495.0,1495.0,1518.0,2345.0,5 speed,5.0,170.0,1750.0
hatchback,manual,petrol,chevrolet,chevrolet spark,105406,platinum metallic,3495.0,1495.0,1518.0,2345.0,5 speed,5.0,170.0,4200.0
hatchback,manual,petrol,chevrolet,chevrolet aveo u-va,99681,grey,3880.0,1670.0,1495.0,2480.0,5 speed,5.0,220.0,4200.0
hatchback,manual,petrol,chevrolet,chevrolet spark,64960,olympic white,3495.0,1495.0,1518.0,2345.0,5 speed,5.0,170.0,4200.0
sedan,manual,diesel,chevrolet,chevrolet cruze,234916,blue,4597.0,1788.0,1477.0,2685.0,5 speed,5.0,170.0,2600.0
hatchback,manual,petrol,chevrolet,chevrolet beat,155620,linen beige,3640.0,1595.0,1520.0,2375.0,5 speed,5.0,170.0,4400.0
hatchback,manual,petrol,chevrolet,chevrolet sail hatchback,138043,summit white,3946.0,1690.0,1503.0,2465.0,5 speed,5.0,248.0,5000.0
hatchback,manual,petrol,chevrolet,chevrolet beat,134396,linen beige,3640.0,1595.0,1520.0,2375.0,5 speed,5.0,170.0,4400.0
hatchback,manual,diesel,chevrolet,chevrolet beat,110286,sand drift grey,3640.0,1595.0,1520.0,2375.0,5 speed,5.0,170.0,1750.0
hatchback,manual,diesel,chevrolet,chevrolet beat,152478,white,3640.0,1595.0,1520.0,2375.0,5 speed,5.0,170.0,1750.0
hatchback,manual,petrol,chevrolet,chevrolet spark,115946,grey,3495.0,1495.0,1518.0,2345.0,5 speed,5.0,170.0,4200.0
muv,manual,diesel,chevrolet,chevrolet enjoy,296196,grey,4305.0,1680.0,1750.0,2720.0,5 speed,8.0,195.0,1750.0
hatchback,manual,petrol,chevrolet,chevrolet spark,99205,red,3495.0,1495.0,1518.0,2345.0,5 speed,5.0,170.0,4200.0
hatchback,manual,diesel,chevrolet,chevrolet sail hatchback,193332,sandrift grey,3946.0,1690.0,1503.0,2465.0,5 speed,5.0,248.0,1750.0
hatchback,manual,petrol,chevrolet,chevrolet aveo u-va,111472,platinum metallic,3880.0,1670.0,1495.0,2480.0,5 speed,5.0,220.0,4400.0
suv,manual,diesel,chevrolet,chevrolet tavera,500000,silver,4435.0,1680.0,1765.0,2685.0,5 speed,7.0,195.0,1800.0
hatchback,manual,petrol,chevrolet,chevrolet spark,84072,silver,3495.0,1495.0,1518.0,2345.0,5 speed,5.0,170.0,1800.0
hatchback,manual,diesel,chevrolet,chevrolet beat,165587,misty lake,3640.0,1595.0,1520.0,2375.0,5 speed,5.0,170.0,1750.0
hatchback,manual,diesel,chevrolet,chevrolet beat,163110,white,3640.0,1595.0,1550.0,2375.0,5 speed,5.0,170.0,1750.0
suv,manual,diesel,chevrolet,chevrolet captiva,366050,black,4660.0,1870.0,1755.0,2705.0,5 speed,7.0,170.0,2000.0
hatchback,manual,petrol,chevrolet,chevrolet spark,67046,silver,3495.0,1495.0,1518.0,2345.0,5 speed,5.0,170.0,4200.0
hatchback,manual,petrol,chevrolet,chevrolet spark,57468,white,3495.0,1495.0,1518.0,2345.0,5 speed,5.0,170.0,4200.0
sedan,manual,petrol,chevrolet,chevrolet sail,240000,switch blade silver,4249.0,1690.0,1503.0,2465.0,5 speed,5.0,370.0,5000.0
hatchback,manual,diesel,chevrolet,chevrolet beat,151607,super red,3640.0,1595.0,1520.0,2375.0,5 speed,5.0,170.0,1750.0
hatchback,manual,diesel,chevrolet,chevrolet beat,106859,summit white,3640.0,1595.0,1520.0,2375.0,5 speed,5.0,170.0,1750.0
hatchback,manual,petrol,chevrolet,chevrolet spark,99205,black,3495.0,1495.0,1518.0,2345.0,5 speed,5.0,170.0,4200.0
hatchback,manual,petrol,chevrolet,chevrolet spark,82685,red,3495.0,1495.0,1518.0,2345.0,5 speed,5.0,170.0,4200.0
hatchback,manual,diesel,chevrolet,chevrolet sail hatchback,250000,summit white,3946.0,1690.0,1503.0,2465.0,5 speed,5.0,248.0,1750.0
hatchback,manual,petrol,chevrolet,chevrolet spark,85000,silver,3495.0,1495.0,1518.0,2345.0,5 speed,5.0,170.0,4200.0
hatchback,manual,diesel,chevrolet,chevrolet sail hatchback,230944,summit white,3946.0,1690.0,1503.0,2465.0,5 speed,5.0,248.0,1750.0
sedan,manual,petrol,chevrolet,chevrolet aveo,128588,golden,4310.0,1710.0,1505.0,2480.0,5 speed,5.0,400.0,3500.0
hatchback,manual,diesel,chevrolet,chevrolet beat,129515,white,3640.0,1595.0,1520.0,2375.0,5 speed,5.0,170.0,1750.0
hatchback,manual,diesel,chevrolet,chevrolet beat,157426,grey,3640.0,1595.0,1550.0,2375.0,5 speed,5.0,170.0,1750.0
sedan,manual,diesel,chevrolet,chevrolet cruze,285980,diamond white,4597.0,1788.0,1477.0,2685.0,6 speed,5.0,170.0,2000.0
hatchback,manual,petrol,chevrolet,chevrolet spark,85019,platinum metallic,3495.0,1495.0,1518.0,2345.0,5 speed,5.0,170.0,2000.0
hatchback,manual,diesel,chevrolet,chevrolet beat,128197,summit white,3640.0,1595.0,1520.0,2375.0,5 speed,5.0,170.0,1750.0
suv,manual,diesel,chevrolet,chevrolet captiva,295541,black,4660.0,1870.0,1755.0,2705.0,5 speed,7.0,170.0,2000.0
hatchback,manual,petrol,chevrolet,chevrolet aveo u-va,95015,platinum metallic,3880.0,1670.0,1495.0,2480.0,5 speed,5.0,220.0,4400.0
hatchback,manual,diesel,chevrolet,chevrolet beat,146550,sand drift grey,3640.0,1595.0,1520.0,2375.0,5 speed,5.0,170.0,1750.0
sedan,manual,petrol,chevrolet,chevrolet sail,258005,sand drift grey,4249.0,1690.0,1503.0,2465.0,5 speed,5.0,370.0,5000.0
hatchback,manual,petrol,chevrolet,chevrolet beat,165000,beige,3640.0,1595.0,1520.0,2375.0,5 speed,5.0,170.0,4400.0
sedan,manual,diesel,chevrolet,chevrolet optra,199764,white,4540.0,1725.0,1445.0,2600.0,5 speed,5.0,405.0,2000.0
hatchback,manual,diesel,chevrolet,chevrolet beat,151438,summit white,3640.0,1595.0,1520.0,2375.0,5 speed,5.0,170.0,1750.0
hatchback,manual,petrol,chevrolet,chevrolet beat,171417,super red,3640.0,1595.0,1520.0,2375.0,5 speed,5.0,170.0,4400.0
hatchback,manual,petrol,chevrolet,chevrolet beat,100000,grey,3640.0,1595.0,1520.0,2375.0,5 speed,5.0,170.0,4400.0
suv,manual,diesel,chevrolet,chevrolet captiva,200000,poly silver,4660.0,1870.0,1755.0,2705.0,5 speed,7.0,170.0,2000.0
hatchback,manual,petrol,chevrolet,chevrolet beat,110000,misty lake,3640.0,1595.0,1520.0,2375.0,5 speed,5.0,170.0,4400.0
hatchback,manual,diesel,chevrolet,chevrolet sail hatchback,300000,silver,3946.0,1690.0,1503.0,2465.0,5 speed,5.0,248.0,1750.0
sedan,manual,petrol,chevrolet,chevrolet aveo,150000,moonbeam white,4310.0,1710.0,1505.0,2480.0,5 speed,5.0,400.0,3500.0
sedan,manual,diesel,chevrolet,chevrolet sail,245000,grey,4249.0,1690.0,1503.0,2465.0,5 speed,5.0,370.0,1750.0
hatchback,manual,petrol,chevrolet,chevrolet spark,145000,red,3495.0,1495.0,1518.0,2345.0,5 speed,5.0,170.0,4200.0
hatchback,manual,diesel,chevrolet,chevrolet beat,149999,white,3640.0,1595.0,1520.0,2375.0,5 speed,5.0,170.0,1750.0
hatchback,manual,petrol,chevrolet,chevrolet spark,65000,red,3495.0,1495.0,1518.0,2345.0,5 speed,5.0,170.0,4200.0
hatchback,manual,petrol,chevrolet,chevrolet spark,80000,blazing red,3495.0,1495.0,1518.0,2345.0,5 speed,5.0,170.0,4200.0
hatchback,manual,petrol,chevrolet,chevrolet aveo u-va,55000,red,3880.0,1670.0,1495.0,2480.0,5 speed,5.0,220.0,4200.0
hatchback,manual,petrol,chevrolet,chevrolet spark,80000,misty lake metallic,3495.0,1495.0,1518.0,2345.0,5 speed,5.0,170.0,4200.0
hatchback,manual,petrol,chevrolet,chevrolet beat,115000,summit white,3640.0,1595.0,1520.0,2375.0,5 speed,5.0,170.0,4400.0
muv,manual,diesel,chevrolet,chevrolet tavera,250000,golden,4435.0,1680.0,1765.0,2685.0,5 speed,8.0,170.0,4400.0
sedan,manual,diesel,chevrolet,chevrolet cruze,200000,summit white,4597.0,1788.0,1477.0,2685.0,6 speed,5.0,170.0,2000.0
muv,manual,petrol,chevrolet,chevrolet enjoy,250000,linen beige,4305.0,1680.0,1750.0,2720.0,5 speed,7.0,195.0,4400.0
suv,manual,diesel,chevrolet,chevrolet captiva,297765,kandinsky red,4660.0,1870.0,1755.0,2705.0,5 speed,7.0,195.0,2000.0
hatchback,manual,petrol,chevrolet,chevrolet sail hatchback,159069,sandrift grey,3946.0,1690.0,1503.0,2465.0,5 speed,5.0,248.0,5000.0
muv,manual,diesel,chevrolet,chevrolet enjoy,225000,sandrift grey,4305.0,1680.0,1750.0,2720.0,5 speed,7.0,195.0,1750.0
hatchback,manual,petrol,chevrolet,chevrolet aveo u-va,65000,cashmere,3880.0,1670.0,1495.0,2480.0,5 speed,5.0,220.0,1750.0
hatchback,manual,petrol,chevrolet,chevrolet spark,90000,golden,3495.0,1495.0,1518.0,2345.0,5 speed,5.0,170.0,1750.0
hatchback,manual,petrol,chevrolet,chevrolet beat,200000,white,3640.0,1595.0,1550.0,2375.0,5 speed,5.0,170.0,4400.0
hatchback,manual,petrol,chevrolet,chevrolet aveo u-va,80301,blazing red,3880.0,1670.0,1495.0,2480.0,5 speed,5.0,220.0,4400.0
sedan,manual,diesel,chevrolet,chevrolet cruze,215000,diamond white,4597.0,1788.0,1477.0,2685.0,5 speed,5.0,170.0,2600.0
muv,manual,diesel,chevrolet,chevrolet enjoy,240000,switch blade silver,4305.0,1680.0,1750.0,2720.0,5 speed,8.0,195.0,1750.0
sedan,automatic,diesel,chevrolet,chevrolet cruze,319638,diamond white,4597.0,1788.0,1477.0,2685.0,6 speed,5.0,170.0,2000.0
muv,manual,diesel,chevrolet,chevrolet enjoy,400000,sandrift grey,4305.0,1680.0,1750.0,2720.0,5 speed,7.0,195.0,1750.0
hatchback,manual,petrol,chevrolet,chevrolet spark,60000,misty lake metallic,3495.0,1495.0,1518.0,2345.0,5 speed,5.0,170.0,1750.0
hatchback,manual,petrol,chevrolet,chevrolet beat,155000,switch blade silver,3640.0,1595.0,1520.0,2375.0,5 speed,5.0,170.0,4400.0
hatchback,manual,petrol,chevrolet,chevrolet beat,120000,misty lake,3640.0,1595.0,1520.0,2375.0,5 speed,5.0,170.0,4400.0
hatchback,manual,petrol,chevrolet,chevrolet beat,150000,green cocktail,3640.0,1595.0,1520.0,2375.0,5 speed,5.0,170.0,4400.0
hatchback,manual,petrol,chevrolet,chevrolet spark,124287,caviar black,3495.0,1495.0,1518.0,2345.0,5 speed,5.0,170.0,4200.0
sedan,manual,petrol,chevrolet,chevrolet aveo,80000,white,4310.0,1710.0,1505.0,2480.0,5 speed,5.0,400.0,3500.0
hatchback,manual,petrol,chevrolet,chevrolet beat,200000,sand drift grey,3640.0,1595.0,1550.0,2375.0,5 speed,5.0,170.0,4400.0
hatchback,manual,petrol,chevrolet,chevrolet beat,160000,silver,3640.0,1595.0,1520.0,2375.0,5 speed,5.0,170.0,4400.0
hatchback,manual,diesel,chevrolet,chevrolet beat,150000,blue,3640.0,1595.0,1520.0,2375.0,5 speed,5.0,170.0,1750.0
hatchback,manual,petrol,chevrolet,chevrolet spark,45000,silver,3495.0,1495.0,1518.0,2345.0,5 speed,5.0,170.0,4200.0
hatchback,manual,petrol,chevrolet,chevrolet beat,180000,golden,3640.0,1595.0,1520.0,2375.0,5 speed,5.0,170.0,4400.0
hatchback,manual,petrol,chevrolet,chevrolet beat,129598,silver,3640.0,1595.0,1520.0,2375.0,5 speed,5.0,170.0,4400.0
hatchback,manual,petrol,chevrolet,chevrolet spark,120000,olympic white,3495.0,1495.0,1518.0,2345.0,5 speed,5.0,170.0,4200.0
hatchback,manual,diesel,chevrolet,chevrolet beat,100000,misty lake,3640.0,1595.0,1520.0,2375.0,5 speed,5.0,170.0,1750.0
hatchback,manual,petrol,chevrolet,chevrolet beat,120000,golden,3640.0,1595.0,1520.0,2375.0,5 speed,5.0,170.0,4400.0
hatchback,manual,petrol,chevrolet,chevrolet sail hatchback,200000,super red,3946.0,1690.0,1503.0,2465.0,5 speed,5.0,248.0,5000.0
hatchback,manual,petrol,chevrolet,chevrolet sail hatchback,200000,summit white,3946.0,1690.0,1503.0,2465.0,5 speed,5.0,248.0,5000.0
hatchback,manual,petrol,chevrolet,chevrolet spark,65000,blazing red,3495.0,1495.0,1518.0,2345.0,5 speed,5.0,170.0,4200.0
sedan,manual,diesel,chevrolet,chevrolet sail,145000,silver,4249.0,1690.0,1503.0,2465.0,5 speed,5.0,370.0,1750.0
suv,manual,petrol,chevrolet,chevrolet forester,350000,red,4249.0,1690.0,1503.0,2465.0,5 speed,5.0,370.0,1750.0
sedan,manual,petrol,chevrolet,chevrolet sail,250000,sand drift grey,4249.0,1690.0,1503.0,2465.0,5 speed,5.0,370.0,5000.0
suv,manual,diesel,chevrolet,chevrolet captiva,350000,white,4660.0,1870.0,1755.0,2705.0,5 speed,7.0,370.0,2000.0
hatchback,manual,diesel,chevrolet,chevrolet beat,164093,summit white,3640.0,1595.0,1520.0,2375.0,5 speed,5.0,170.0,1750.0
sedan,manual,diesel,chevrolet,chevrolet sail,250000,sand drift grey,4249.0,1690.0,1503.0,2465.0,5 speed,5.0,370.0,1750.0
hatchback,manual,petrol,chevrolet,chevrolet beat,102821,super red,3640.0,1595.0,1520.0,2375.0,5 speed,5.0,170.0,4400.0
suv,manual,diesel,chevrolet,chevrolet captiva,274984,white,4660.0,1870.0,1755.0,2705.0,5 speed,7.0,220.0,2000.0
hatchback,manual,petrol,chevrolet,chevrolet spark,90130,blazing red,3495.0,1495.0,1518.0,2345.0,5 speed,5.0,170.0,4200.0
sedan,manual,petrol,chevrolet,chevrolet sail,188346,red,4249.0,1690.0,1503.0,2465.0,5 speed,5.0,370.0,5000.0
muv,manual,diesel,chevrolet,chevrolet enjoy,294759,white,4305.0,1680.0,1750.0,2720.0,5 speed,8.0,195.0,1750.0
hatchback,manual,diesel,chevrolet,chevrolet beat,111928,green cocktail,3640.0,1595.0,1520.0,2375.0,5 speed,5.0,170.0,1750.0
hatchback,manual,petrol,chevrolet,chevrolet spark,191000,golden,3495.0,1495.0,1518.0,2345.0,5 speed,5.0,170.0,4200.0
sedan,automatic,diesel,chevrolet,chevrolet cruze,499000,white,4597.0,1788.0,1477.0,2685.0,6 speed,5.0,450.0,2000.0
sedan,manual,petrol,chevrolet,chevrolet aveo,110608,caviar black,4310.0,1710.0,1505.0,2480.0,5 speed,5.0,400.0,3500.0
sedan,manual,petrol,chevrolet,chevrolet aveo,251000,golden,4310.0,1710.0,1505.0,2480.0,5 speed,5.0,400.0,3500.0
hatchback,manual,diesel,chevrolet,chevrolet beat,182173,switch blade silver,3640.0,1595.0,1520.0,2375.0,5 speed,5.0,170.0,1750.0
sedan,manual,diesel,chevrolet,chevrolet cruze,485000,grey,4597.0,1788.0,1477.0,2685.0,5 speed,5.0,170.0,2600.0
hatchback,manual,petrol,chevrolet,chevrolet beat,127325,sand drift grey,3640.0,1595.0,1520.0,2375.0,5 speed,5.0,170.0,4400.0
hatchback,manual,diesel,chevrolet,chevrolet beat,99700,caviar black,3640.0,1595.0,1520.0,2375.0,5 speed,5.0,170.0,1750.0
hatchback,manual,diesel,chevrolet,chevrolet beat,279427,summit white,3640.0,1595.0,1520.0,2375.0,5 speed,5.0,170.0,1750.0
hatchback,manual,petrol,chevrolet,chevrolet sail hatchback,285000,golden,3946.0,1690.0,1503.0,2465.0,5 speed,5.0,248.0,5000.0
sedan,manual,diesel,chevrolet,chevrolet optra,295000,maroon,4540.0,1725.0,1445.0,2600.0,5 speed,5.0,405.0,2000.0
muv,manual,diesel,chevrolet,chevrolet enjoy,224511,white,4305.0,1680.0,1750.0,2720.0,5 speed,7.0,195.0,1750.0
hatchback,manual,petrol,chevrolet,chevrolet beat,180000,red,3640.0,1595.0,1520.0,2375.0,5 speed,5.0,170.0,4400.0
muv,manual,diesel,chevrolet,chevrolet enjoy,320000,red,4305.0,1680.0,1750.0,2720.0,5 speed,7.0,195.0,1750.0
hatchback,manual,petrol,chevrolet,chevrolet beat,140000,green,3640.0,1595.0,1520.0,2375.0,5 speed,5.0,170.0,4400.0
hatchback,manual,petrol,chevrolet,chevrolet beat,135000,other,3640.0,1595.0,1520.0,2375.0,5 speed,5.0,170.0,4400.0
hatchback,manual,diesel,chevrolet,chevrolet sail hatchback,145000,other,3946.0,1690.0,1503.0,2465.0,5 speed,5.0,248.0,1750.0
muv,manual,diesel,chevrolet,chevrolet enjoy,300000,other,4305.0,1680.0,1750.0,2720.0,5 speed,8.0,195.0,1750.0
hatchback,manual,petrol,chevrolet,chevrolet aveo u-va,155000,green,3880.0,1670.0,1495.0,2480.0,5 speed,5.0,220.0,1750.0
hatchback,manual,petrol,chevrolet,chevrolet aveo u-va,75000,met ecru beige,3880.0,1670.0,1495.0,2480.0,5 speed,5.0,220.0,4200.0
sedan,automatic,diesel,chevrolet,chevrolet cruze,390000,silver,4597.0,1788.0,1477.0,2685.0,6 speed,5.0,220.0,2600.0
hatchback,manual,petrol,chevrolet,chevrolet spark,85000,grey,3495.0,1495.0,1518.0,2345.0,5 speed,5.0,170.0,4200.0
sedan,manual,diesel,chevrolet,chevrolet cruze,266494,black,4597.0,1788.0,1477.0,2685.0,5 speed,5.0,170.0,2600.0
hatchback,manual,petrol,chevrolet,chevrolet spark,60000,topaz,3495.0,1495.0,1518.0,2345.0,5 speed,5.0,170.0,4200.0
sedan,manual,petrol,chevrolet,chevrolet aveo,100000,moonbeam white,4310.0,1788.0,1505.0,2480.0,5 speed,5.0,400.0,3500.0
hatchback,manual,petrol,chevrolet,chevrolet spark,165000,grey,3495.0,1495.0,1518.0,2345.0,5 speed,5.0,170.0,4200.0
sedan,automatic,diesel,bmw,bmw 3 series,1200000,melbourne red,4624.0,2031.0,1429.0,2810.0,8 speed,5.0,480.0,2250.0
suv,automatic,diesel,bmw,bmw x1,3000000,mediterranean blue,4439.0,1821.0,1612.0,2670.0,8 speed,5.0,505.0,2125.0
sedan,automatic,petrol,bmw,bmw 3 series gran limousine,5500000,blue,4439.0,1821.0,1612.0,2961.0,8 speed,5.0,505.0,2975.0
sedan,automatic,diesel,bmw,bmw 3 series,866291,mineral grey,4624.0,2031.0,1429.0,2810.0,8 speed,5.0,480.0,2250.0
sedan,automatic,diesel,bmw,bmw 5 series,1226243,grey,4624.0,2031.0,1429.0,2810.0,6 speed,5.0,520.0,3000.0
sedan,automatic,diesel,bmw,bmw 3 series,2400000,mediterranean blue,4824.0,1811.0,1429.0,2810.0,8 speed,5.0,480.0,2125.0
sedan,automatic,diesel,bmw,bmw 7 series,14800000,black,5238.0,1902.0,1479.0,3210.0,8 speed,5.0,515.0,2250.0
suv,automatic,diesel,bmw,bmw x1,2250000,white,4477.0,2058.0,1545.0,2760.0,8 speed,5.0,420.0,2250.0
suv,automatic,diesel,bmw,bmw x3,4975000,black,4708.0,1891.0,1676.0,2864.0,8 speed,5.0,485.0,2125.0
sedan,automatic,diesel,bmw,bmw 3 series,2275000,black,4633.0,2031.0,1429.0,2810.0,8 speed,5.0,480.0,2250.0
sedan,automatic,diesel,bmw,bmw 6 series,6269999,blue,5091.0,2158.0,1538.0,3070.0,8 speed,4.0,480.0,2250.0
suv,automatic,diesel,bmw,bmw x5,3675000,black,4886.0,1938.0,1762.0,2933.0,8 speed,5.0,650.0,2250.0
sedan,automatic,petrol,bmw,bmw 3 series gran limousine,6000000,black,4886.0,1938.0,1762.0,2961.0,8 speed,5.0,650.0,2975.0
suv,automatic,diesel,bmw,bmw x5,1175000,red,4886.0,2184.0,1762.0,2933.0,8 speed,5.0,650.0,2375.0
sedan,automatic,diesel,bmw,bmw 2 series,4149999,red,4526.0,2081.0,1420.0,2670.0,8 speed,5.0,650.0,2125.0
sedan,automatic,diesel,bmw,bmw 5 series,4200000,silver,4936.0,2126.0,1466.0,2975.0,8 speed,5.0,520.0,2125.0
sedan,automatic,petrol,bmw,bmw 2 series,4200000,blue,4526.0,2081.0,1420.0,2670.0,7 speed,5.0,520.0,2975.0
sedan,automatic,diesel,bmw,bmw 3 series gt,2300000,white,4824.0,1828.0,1508.0,2920.0,8 speed,5.0,520.0,2125.0
sedan,automatic,petrol,bmw,bmw 5 series,4375000,blue,4936.0,2126.0,1466.0,2975.0,8 speed,5.0,520.0,3125.0
sedan,automatic,diesel,bmw,bmw 3 series,1950000,other,4624.0,2031.0,1429.0,2810.0,8 speed,5.0,520.0,2250.0
suv,automatic,diesel,bmw,bmw x5,1206724,alpine white,4854.0,1933.0,1776.0,2933.0,6 speed,5.0,520.0,2750.0
sedan,automatic,diesel,bmw,bmw 7 series,1150000,white,4854.0,1933.0,1776.0,2933.0,8 speed,5.0,500.0,1500.0
suv,automatic,diesel,bmw,bmw x5,1350000,white,4886.0,2184.0,1762.0,2933.0,8 speed,5.0,500.0,2375.0
sedan,automatic,diesel,bmw,bmw 3 series,795000,white,4531.0,1817.0,1421.0,2760.0,6 speed,5.0,460.0,3000.0
suv,automatic,diesel,bmw,bmw x1,3000000,brown,4439.0,1821.0,1612.0,2670.0,8 speed,5.0,505.0,2125.0
sedan,automatic,diesel,bmw,bmw 5 series,2145111,white,4907.0,2102.0,1464.0,2968.0,8 speed,5.0,505.0,2250.0
sedan,automatic,diesel,bmw,bmw 5 series,5700000,blue,4936.0,2126.0,1466.0,2975.0,8 speed,5.0,520.0,2125.0
suv,automatic,diesel,bmw,bmw x1,2499000,blue,4439.0,1821.0,1612.0,2670.0,8 speed,5.0,505.0,2125.0
sedan,automatic,diesel,bmw,bmw 3 series,795000,white,4624.0,2031.0,1429.0,2810.0,8 speed,5.0,480.0,2250.0
suv,automatic,diesel,bmw,bmw x1,2381111,white,4439.0,2060.0,1612.0,2670.0,8 speed,5.0,420.0,2125.0
sedan,automatic,diesel,bmw,bmw 3 series,2800000,white,4824.0,1811.0,1429.0,2810.0,8 speed,5.0,480.0,2125.0
sedan,automatic,diesel,bmw,bmw 6 series,5000000,white,5091.0,1902.0,1538.0,3070.0,8 speed,4.0,480.0,2250.0
suv,automatic,diesel,bmw,bmw x1,725000,black sapphire,4477.0,2058.0,1545.0,2760.0,8 speed,5.0,420.0,2250.0
sedan,automatic,diesel,bmw,bmw 3 series gt,2075111,black,4824.0,1828.0,1508.0,2920.0,8 speed,5.0,520.0,2125.0
sedan,automatic,diesel,bmw,bmw 3 series gt,2375000,black,4824.0,1828.0,1508.0,2920.0,8 speed,5.0,520.0,2125.0
hatchback,automatic,diesel,bmw,bmw 1 series,1195000,white,4324.0,1984.0,1421.0,2690.0,8 speed,5.0,360.0,2125.0
sedan,automatic,petrol,bmw,bmw 5 series,500000,white,4841.0,1846.0,1468.0,2888.0,6 speed,5.0,360.0,2125.0
sedan,automatic,petrol,bmw,bmw 3 series gran limousine,5895000,black,4841.0,1846.0,1468.0,2961.0,8 speed,5.0,360.0,2975.0
sedan,automatic,diesel,bmw,bmw 3 series,1700000,black,4824.0,2047.0,1508.0,2920.0,8 speed,5.0,480.0,2250.0
suv,automatic,diesel,bmw,bmw x5,2690000,brown,4886.0,2184.0,1762.0,2933.0,8 speed,7.0,650.0,2250.0
suv,automatic,petrol,bmw,bmw x1,600000,brown,4454.0,1798.0,1545.0,2933.0,fully automatic,5.0,420.0,3600.0
sedan,automatic,diesel,bmw,bmw 5 series,2785111,white,4907.0,2102.0,1464.0,2968.0,8 speed,5.0,420.0,2250.0
sedan,automatic,diesel,bmw,bmw 5 series,3950000,white,4907.0,2102.0,1464.0,2968.0,8 speed,5.0,520.0,2125.0
suv,automatic,petrol,bmw,bmw x1,3975000,white,4439.0,1821.0,1612.0,2670.0,7 speed,5.0,505.0,2975.0
